"id","assetgroup","assettype","associationstatus","subnetworkname","creationdate","creator","lastupdate","updatedby","boundary","globalid","rw_name","notes","lifecyclestatus","legacyoid","legacyguid","address","city","county","operatingclass","ownedby","region","state","stationid","zip","stationguid","geoworxkey","shape_starea","shape_stlength","esri_layer_name","myw_geometry_world_name","myw_orientation_boundary"
759,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000B4ADA41DC64955C010914EB75236434000000000E3361A3F00000000000000002DA21799BD4955C016130A2C5036434000000000E3361A3F000000000000000016FF3A4CBC4955C082523CBA5F36434000000000E3361A3F0000000000000000289BA630C54955C0A042C5B56436434000000000E3361A3F0000000000000000B4ADA41DC64955C010914EB75236434000000000E3361A3F0000000000000000","{E430C7A5-3CFC-4964-8D9D-5390C89F61C4}","NEW CASTLE",NULL,"In Service",2411,"{90A4384B-E392-42DB-98D2-76C4C8319CD0}","1323 S. Property Road","Eminence",NULL,NULL,"Foreign","Bluegrass","KY","N18","40019","{90A4384B-E392-42DB-98D2-76C4C8319CD0}",NULL,"29190.072456526505","691.6434897398691","Structure Boundary","geo","0"
760,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000002CFCCCA96EA54C0A374CC71C6B4424000000000E3361A3F00000000000000000FB6BF5E96EA54C0AE5B3D16C1B4424000000000E3361A3F000000000000000072CBE22290EA54C0A9D1D773C3B4424000000000E3361A3F0000000000000000223C5ED690EA54C0A6826291C7B4424000000000E3361A3F000000000000000002CFCCCA96EA54C0A374CC71C6B4424000000000E3361A3F0000000000000000","{0C81DADF-E9F1-4B25-A75B-291693EBEA33}","SOUTH FORK",NULL,"In Service",2412,"{03817CD2-9E07-42C6-8A58-EF9DA7451003}","62 Griffith Cemetery Road","Island City",NULL,NULL,"Foreign","Mountain","KY","E12","41338","{03817CD2-9E07-42C6-8A58-EF9DA7451003}",NULL,"5878.618424406301","327.26725179059883","Structure Boundary","geo","0"
761,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000080000005DF7D98CB72655C030DCCCDFE5F7424000000000E3361A3F00000000000000007E30FFAFB52655C060D37CD3E4F7424000000000E3361A3F00000000000000009E23855CB12655C08950ABB1E3F7424000000000E3361A3F0000000000000000984215F3B02655C033513FCBE6F7424000000000E3361A3F000000000000000034C36D7EB02655C0A29679B6E6F7424000000000E3361A3F0000000000000000F53FBEDEAF2655C074926A9AEDF7424000000000E3361A3F000000000000000028CB7B79B62655C0DB5F1824EFF7424000000000E3361A3F00000000000000005DF7D98CB72655C030DCCCDFE5F7424000000000E3361A3F0000000000000000","{602E7143-01F6-4917-92FD-1186EFE078A0}","HOLLOWAY",NULL,"In Service",2413,"{0FC0BF21-A190-497F-B6C4-CC9371845F3E}","1177 Barbaro Lane","Nicholasville",NULL,NULL,"Foreign","Bluegrass","KY",NULL,"40356","{0FC0BF21-A190-497F-B6C4-CC9371845F3E}",NULL,"12958.610987575143","454.79187064208395","Structure Boundary","geo","0"
763,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000090000002BE1757FBF1D55C0D724C7EADA5B424000000000E3361A3F000000000000000026A3EC0FBF1D55C01AD1C7C1CB5B424000000000E3361A3F0000000000000000CD0236DFBB1D55C06F1650C0CB5B424000000000E3361A3F0000000000000000334D7BF3BB1D55C03D3A6060D55B424000000000E3361A3F000000000000000028F19F42BB1D55C05B2D9FE1D55B424000000000E3361A3F00000000000000009777DA64BB1D55C01BA7AE22D95B424000000000E3361A3F0000000000000000A334D9E5BD1D55C0A1DD4020D95B424000000000E3361A3F000000000000000068B7DCE1BD1D55C0013F40F2DA5B424000000000E3361A3F00000000000000002BE1757FBF1D55C0D724C7EADA5B424000000000E3361A3F0000000000000000","{E508054B-BED2-42FD-AF2C-E010520CF374}","WHITLEY CITY",NULL,"In Service",2415,"{71790587-B891-4ACC-93AE-F74F89DDFFE8}","15 Taylor Road Other","Whitley City",NULL,NULL,"Foreign","Central","KY","S14","42653","{71790587-B891-4ACC-93AE-F74F89DDFFE8}",NULL,"9865.107361988867","476.43816309834335","Structure Boundary","geo","0"
5168,"Electric Substation Boundary","Substation","None","Unknown","11/30/2021","N114842@LGEADINT","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000DC76371D572555C0D07346A751F1424000000000E3361A3F00000000000000008272FE64522555C020BB90B445F1424000000000E3361A3F00000000000000004FB84F5D4C2555C04CB9A8B04BF1424000000000E3361A3F0000000000000000728D8715512555C0A55A60A357F1424000000000E3361A3F0000000000000000DC76371D572555C0D07346A751F1424000000000E3361A3F0000000000000000","{B8258682-2437-42A8-A159-95599780DD03}","NICHOLASVILLE CITY #3",NULL,"In Service",NULL,"{16139AE8-F3A6-450E-A346-8A9A10587621}",NULL,"Nicholasville","Jessamine",NULL,"Foreign",NULL,"KY",NULL,NULL,NULL,NULL,"19629.885077109648","563.9192848050465","Structure Boundary","geo","0"
764,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000075AEEAFCDC0255C04955BE387196424000000000E3361A3F0000000000000000CAE30B52D80255C0CB41ADBD6996424000000000E3361A3F00000000000000003F830F66D20255C0A16C43D07296424000000000E3361A3F00000000000000000404C159D70255C0882BD57F7A96424000000000E3361A3F000000000000000075AEEAFCDC0255C04955BE387196424000000000E3361A3F0000000000000000","{69C5853A-4D4D-462C-BE0B-7FEA58AC1894}","MAPLESVILLE",NULL,"In Service",2416,"{72A6371B-DE69-4C2E-BF6F-DE8D1A29E24C}","91 Hanna Leigh Trail","London",NULL,NULL,"Foreign","Mountain","KY","E77","40741","{72A6371B-DE69-4C2E-BF6F-DE8D1A29E24C}",NULL,"17380.00359762119","529.7134535301974","Structure Boundary","geo","0"
765,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000B869A4D586B554C05878669B6985424000000000E3361A3F000000000000000046A7881385B554C04399CF426485424000000000E3361A3F000000000000000097073B187EB554C0D3D796D06985424000000000E3361A3F00000000000000006AF1DC1D80B554C01CDBAA3A6F85424000000000E3361A3F0000000000000000B869A4D586B554C05878669B6985424000000000E3361A3F0000000000000000","{5620F889-ED82-42F8-BF18-A0A7737D9484}","OVENFORK",NULL,"In Service",2417,"{B7582F71-472C-4118-B73A-D78EB64D1514}","10760 HWY 119 South","Whitesburg",NULL,NULL,"Foreign","Mountain","KY","E64","41858","{B7582F71-472C-4118-B73A-D78EB64D1514}",NULL,"9385.753778932325","411.1202661228071","Structure Boundary","geo","0"
766,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000800000062979E96021155C07268B0D57BCD424000000000E3361A3F0000000000000000E2E2D276021155C09F4D62686FCD424000000000E3361A3F000000000000000070ECC7CB001155C06F6140DD6BCD424000000000E3361A3F000000000000000099D96617F91055C073326E2D6CCD424000000000E3361A3F0000000000000000FA6A0B94F81055C051DB5ACD6DCD424000000000E3361A3F00000000000000009FEC77ABF81055C083D429F279CD424000000000E3361A3F0000000000000000DE3490AFF91055C08A7E40457BCD424000000000E3361A3F000000000000000062979E96021155C07268B0D57BCD424000000000E3361A3F0000000000000000","{FA2E06B3-8361-4A32-8C2A-1A8EE065763E}","HICKORY PLAINS",NULL,"In Service",2418,"{C6A45AE3-0BEE-4E1B-AB10-CEF15D68C477}","1075 Old US 25 N","Berea",NULL,NULL,"Foreign","Bluegrass","KY","S81","40403","{C6A45AE3-0BEE-4E1B-AB10-CEF15D68C477}",NULL,"29356.522127173375","659.4635998839358","Structure Boundary","geo","0"
767,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000041E15A390D7455C0DE78F1E77F95424000000000E3361A3F000000000000000042BB71480E7455C04EE6F38B7195424000000000E3361A3F000000000000000011E716AE057455C00DFF75646F95424000000000E3361A3F0000000000000000A2491775047455C075C9FC357E95424000000000E3361A3F000000000000000041E15A390D7455C0DE78F1E77F95424000000000E3361A3F0000000000000000","{AA03CF03-992D-4A95-A673-42D9741C8589}","SEYMOUR",NULL,"In Service",2419,"{54496493-F79A-4C4B-8C1E-76A4071B9B6F}","1522 Legrande HWY","Horse Cave",NULL,NULL,"Foreign","Louisville","KY","W95","42749","{54496493-F79A-4C4B-8C1E-76A4071B9B6F}",NULL,"25472.056653965345","638.6548135351233","Structure Boundary","geo","0"
768,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000008AF822B0EC4F55C04055887F76CD424000000000E3361A3F0000000000000000315D894EE84F55C0AF76DF2C69CD424000000000E3361A3F0000000000000000E9997696DA4F55C0F8862B6C74CD424000000000E3361A3F0000000000000000A59C0CF8DE4F55C03E78D8BE81CD424000000000E3361A3F00000000000000008AF822B0EC4F55C04055887F76CD424000000000E3361A3F0000000000000000","{4A5DE93A-2A3C-41E8-B9E5-BFADDF7DA0DC}","MARION CO.",NULL,"In Service",2420,"{1E174E1A-15CE-4E23-A69A-423E7CCDACDE}","1036 Radio Station Road","Lebanon",NULL,NULL,"Foreign","Central","KY","W38","40033","{1E174E1A-15CE-4E23-A69A-423E7CCDACDE}",NULL,"45589.34544675867","879.888387753147","Structure Boundary","geo","0"
769,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000006000000B7AF96FF380755C0E91ACAA189FE424000000000E3361A3F00000000000000000F47D867310755C018F1BDFE86FE424000000000E3361A3F00000000000000002E046D8F2F0755C06953114194FE424000000000E3361A3F00000000000000006779F0CB350755C02A7F7BEF95FE424000000000E3361A3F000000000000000064CE02CE370755C0AC86C42794FE424000000000E3361A3F0000000000000000B7AF96FF380755C0E91ACAA189FE424000000000E3361A3F0000000000000000","{EDA489C9-1EF9-44D1-B051-78EFCB0EF467}","MILLERS HUNT",NULL,"In Service",2421,"{93386307-7808-4121-A879-4A5DE907AF8C}","410 Miller Hunt Road","Winchester",NULL,NULL,"Foreign","Bluegrass","KY","N71","40391","{93386307-7808-4121-A879-4A5DE907AF8C}",NULL,"20196.228387504096","558.161363898534","Structure Boundary","geo","0"
771,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000067CD2F84AA7755C08401E46CAC7642400000000000000000000000000000000082C14246A87755C035A4126EAC764240000000000000000000000000000000003620FF46A87755C07B269E07B0764240000000000000000000000000000000004163EC84AA7755C0AC836F06B07642400000000000000000000000000000000067CD2F84AA7755C08401E46CAC76424000000000000000000000000000000000","{9B499165-7FA9-4AD9-BDA0-5F301934183C}","PATTON ROAD JUNCTION",NULL,"In Service",2423,"{D3405C07-3259-41D3-8616-29BC4F0E36B3}","5546 Tompkinsville Road","Glasgow",NULL,NULL,"Foreign","Central","KY",NULL,"42141","{D3405C07-3259-41D3-8616-29BC4F0E36B3}",NULL,"1599.9936000063992","159.99967999999996","Structure Boundary","geo","0"
772,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000086C02BCE232C55C07C91624DB95C434000000000E3361A3F0000000000000000D906D81B242C55C0846DA248B05C434000000000E3361A3F0000000000000000EAE3D6C81B2C55C028FADB76AF5C434000000000E3361A3F0000000000000000B74240931B2C55C0BE4739A2B85C434000000000E3361A3F000000000000000086C02BCE232C55C07C91624DB95C434000000000E3361A3F0000000000000000","{97BF44C6-F251-4263-BD6D-B70BA533EBCA}","OAKLEY NOEL",NULL,"In Service",2424,"{9ABA4D85-5501-4B0B-82FD-3AA066DF9CC6}","2139 Elliston-Mt. Zion Road","Dry Ridge",NULL,NULL,"Foreign","Bluegrass","KY","N67","41035","{9ABA4D85-5501-4B0B-82FD-3AA066DF9CC6}",NULL,"14606.21533037549","491.116882157541","Structure Boundary","geo","0"
773,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000E157BCE1F90A55C0D06097E66859434000000000E3361A3F0000000000000000A621F515F60A55C07509F8326259434000000000E3361A3F0000000000000000468E62D9F00A55C0D81E31346A59434000000000E3361A3F0000000000000000038D31F9F40A55C0EE7A19957059434000000000E3361A3F0000000000000000E157BCE1F90A55C0D06097E66859434000000000E3361A3F0000000000000000","{8F95AB48-D709-4B8C-AD38-7E1CFB477834}","BRACKEN CO.",NULL,"In Service",2425,"{9B3CB558-103E-44CE-B5D2-DA64C2B107D4}","60 New Zion Road","Foster",NULL,NULL,"Foreign","Bluegrass","KY","N45","41043","{9B3CB558-103E-44CE-B5D2-DA64C2B107D4}",NULL,"12437.119279965158","448.79883686636447","Structure Boundary","geo","0"
775,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000004CBEB81DAE2C55C0F512E3159C7E43400000000000000000000000000000000092B296CFAB2C55C0FCE7800B9C7E434000000000000000000000000000000000EE90EFC8AB2C55C048539EA49F7E434000000000000000000000000000000000F5D61117AE2C55C03D7F00AF9F7E4340000000000000000000000000000000004CBEB81DAE2C55C0F512E3159C7E434000000000000000000000000000000000","{4D35A3C6-5903-4C74-AFDB-1989BA4789DB}","W. R. SMOOT #1",NULL,"In Service",2427,"{BC3FEB86-AD33-4060-A4AF-48FE8B6122FF}","7435 Pleasant Valley Road","Burlington",NULL,NULL,"Foreign","Bluegrass","KY",NULL,"41005","{BC3FEB86-AD33-4060-A4AF-48FE8B6122FF}",NULL,"1599.9936000063992","159.99967999999996","Structure Boundary","geo","0"
776,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000006000000A1DC51A75E5E55C0AF9CA884E0F2424000000000E3361A3F0000000000000000368D32115E5E55C0D27CC32ED6F2424000000000E3361A3F00000000000000002EACB1B9565E55C01A5AC89DD7F2424000000000E3361A3F0000000000000000C5C0DE6B575E55C00779FD7BE0F2424000000000E3361A3F0000000000000000B3B31ED8585E55C0463B3EADE1F2424000000000E3361A3F0000000000000000A1DC51A75E5E55C0AF9CA884E0F2424000000000E3361A3F0000000000000000","{A777CC48-0499-4380-8A24-6CDC4ED99113}","JOE TECHENOR",NULL,"In Service",2428,"{17CDC8B7-8D1C-4095-98EF-698C6F1E9F40}","6250 Louisville Road","Cox's Creek",NULL,NULL,"Foreign","Louisville","KY","W89","40013","{17CDC8B7-8D1C-4095-98EF-698C6F1E9F40}",NULL,"14619.246018366146","476.3478765388112","Structure Boundary","geo","0"
777,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000029819874E06155C0B242EF2DC597424000000000E3361A3F0000000000000000BD33A819DF6155C0E4A9378DBF97424000000000E3361A3F0000000000000000B8EC6F2ADA6155C046B7CFB8C297424000000000E3361A3F0000000000000000A937EDD5DB6155C002E8D559C897424000000000E3361A3F000000000000000029819874E06155C0B242EF2DC597424000000000E3361A3F0000000000000000","{52221145-EE13-4B8A-AD0F-2FDF26562E31}","MCKINNEY CORNER",NULL,"In Service",2429,"{203C5E9A-D726-420C-8CFC-73FB03930FD1}","5460 Edmonton Road","Greensburg",NULL,NULL,"Foreign","Louisville","KY","W25","42743","{203C5E9A-D726-420C-8CFC-73FB03930FD1}",NULL,"6259.669028095235","320.17813953067946","Structure Boundary","geo","0"
778,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000060000005D7B2C2822FB54C0642E74488BE9424000000000E3361A3F0000000000000000C01DD8C81EFB54C0CF2830DC81E9424000000000E3361A3F000000000000000074EC827916FB54C095D21FE388E9424000000000E3361A3F0000000000000000D87FD75C1AFB54C06B3866CB93E9424000000000E3361A3F00000000000000005A50A8C621FB54C0E7C0E54D8DE9424000000000E3361A3F00000000000000005D7B2C2822FB54C0642E74488BE9424000000000E3361A3F0000000000000000","{796E7A57-2954-41D2-8BB7-1998F9831DED}","HARDWICKS CREEK",NULL,"In Service",2430,"{8E454F8F-B39F-4C47-8416-DC2FF16791C7}","361 Spout Springs Road","Clay City",NULL,NULL,"Foreign","Bluegrass","KY",NULL,"40312","{8E454F8F-B39F-4C47-8416-DC2FF16791C7}",NULL,"22783.35183449338","598.3514842053495","Structure Boundary","geo","0"
779,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000090000006E0A039F090555C0F08B3A94D80D434000000000E3361A3F0000000000000000B4D77E4F090555C09D30C67FCE0D434000000000E3361A3F0000000000000000E26B2372000555C04F96A6EACE0D434000000000E3361A3F0000000000000000446A689A000555C06AD30CB2D30D434000000000E3361A3F000000000000000016E0703A000555C0BC8072C8D40D434000000000E3361A3F0000000000000000E952CDA8000555C0F993DEB9DE0D434000000000E3361A3F0000000000000000251C6C9C070555C0452F3F7EDE0D434000000000E3361A3F000000000000000059DAFC95070555C0616921B7D80D434000000000E3361A3F00000000000000006E0A039F090555C0F08B3A94D80D434000000000E3361A3F0000000000000000","{B823BB96-3923-49F8-8E1B-AA51028B4A22}","SIDEVIEW",NULL,"In Service",2431,"{C8C9FD2B-E287-4AE3-A9D9-D812D579F95B}","112 North Middletown Road","Winchester",NULL,NULL,"Foreign","Bluegrass","KY",NULL,"40391","{C8C9FD2B-E287-4AE3-A9D9-D812D579F95B}",NULL,"25767.816914410654","667.6598891806549","Structure Boundary","geo","0"
780,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000006000000F8250C21AD1D55C057B329EFE922434000000000E3361A3F0000000000000000DC8C2668AB1D55C05D077FF0DE22434000000000E3361A3F0000000000000000B76BF96AAA1D55C0E2FFDA17DE22434000000000E3361A3F00000000000000005897CE17A41D55C09D0D70B4E022434000000000E3361A3F0000000000000000D171ACCEA51D55C014914E9AEC22434000000000E3361A3F0000000000000000F8250C21AD1D55C057B329EFE922434000000000E3361A3F0000000000000000","{14B68C77-AB82-4808-82D0-874BC3D7B725}","OXFORD EKP",NULL,"In Service",2432,"{B9484FD5-E982-495F-8FBE-F29FB10FD66A}","3466 Cynthiana Road","Georgetown",NULL,NULL,"Foreign","Bluegrass","KY","N74","40324","{B9484FD5-E982-495F-8FBE-F29FB10FD66A}",NULL,"17824.31826511508","527.3945637346015","Structure Boundary","geo","0"
782,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000006000000C1647646007A55C0FF114B0F46E6424000000000E3361A3F000000000000000045903C73F97955C0071A24E73CE6424000000000E3361A3F00000000000000005B1B33CEF47955C0357DD51E45E6424000000000E3361A3F00000000000000005CB276A4F67955C0C81B4AC548E6424000000000E3361A3F0000000000000000811E927DFB7955C07CBC3F2C4FE6424000000000E3361A3F0000000000000000C1647646007A55C0FF114B0F46E6424000000000E3361A3F0000000000000000","{77750AC5-CB96-43A1-A079-ABD08375F5AB}","FORT KNOX",NULL,"In Service",2434,"{A7C5EC98-0103-4BA6-B42E-0700DF2B70CD}","825 South Boundary Road","Radcliff",NULL,NULL,"Foreign","Louisville","KY",NULL,"40159","{A7C5EC98-0103-4BA6-B42E-0700DF2B70CD}",NULL,"20924.765920729933","575.2051721378681","Structure Boundary","geo","0"
783,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000F9C50BBEB11955C0185B5EC8C3B3424000000000E3361A3F0000000000000000359D977BAC1955C0A11082A5C1B3424000000000E3361A3F000000000000000067808C82AB1955C003643387C7B3424000000000E3361A3F0000000000000000FDB0C6AAB01955C0951DA5B8C9B3424000000000E3361A3F0000000000000000F9C50BBEB11955C0185B5EC8C3B3424000000000E3361A3F0000000000000000","{2333DEF0-BC4E-4779-807B-B4616833AE51}","BRODHEAD JACKSON CO R.E.A.",NULL,"In Service",2435,"{3EB64B6C-1237-4D1C-ABA2-D37A82A2612B}","831 Highway 1505","Brodhead",NULL,NULL,"Foreign","Central","KY","176","40409","{3EB64B6C-1237-4D1C-ABA2-D37A82A2612B}",NULL,"6500.3373183306085","327.1122781581576","Structure Boundary","geo","0"
784,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000006000000306CF1C83F0A55C09238E7700880424000000000E3361A3F0000000000000000B53C9A2B3D0A55C026D2F063FF7F424000000000E3361A3F0000000000000000EA62EC64360A55C0C222A7490480424000000000E3361A3F0000000000000000BE68E5D1390A55C0B501E5851080424000000000E3361A3F0000000000000000AF75B2773E0A55C0C63014260D80424000000000E3361A3F0000000000000000306CF1C83F0A55C09238E7700880424000000000E3361A3F0000000000000000","{044CED9B-B5B5-4645-86E8-43D3A9F7D560}","KEAVY",NULL,"In Service",2436,"{06A160DC-E0C6-40B4-ABD5-FDA3C118BF91}","167 E. Highway 312","Corbin",NULL,NULL,"Foreign","Mountain","KY","E55","40701","{06A160DC-E0C6-40B4-ABD5-FDA3C118BF91}",NULL,"19037.321855005826","540.6236484444154","Structure Boundary","geo","0"
785,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000F2AAA5220EE354C091D14A6F3D10434000000000E3361A3F000000000000000039ABE08308E354C09C51E35D4310434000000000E3361A3F0000000000000000C51B813D0BE354C02F21547F4910434000000000E3361A3F0000000000000000EF6A49E510E354C0E252C5764310434000000000E3361A3F0000000000000000F2AAA5220EE354C091D14A6F3D10434000000000E3361A3F0000000000000000","{B8C49D10-20BF-49A9-AE93-5B05887AAFC9}","CAVE RUN",NULL,"In Service",2437,"{05E56734-29AC-4FBE-BB64-2525F43A2171}","933 KY HWY 801 S.","Morehead",NULL,NULL,"Foreign","Bluegrass","KY","E52","40351","{05E56734-29AC-4FBE-BB64-2525F43A2171}",NULL,"9888.642055624246","404.40609974171605","Structure Boundary","geo","0"
786,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000070000004BB24C09E11A55C01D0302E9302B434000000000E3361A3F000000000000000015B2FC6ADD1A55C06D6662D82D2B434000000000E3361A3F0000000000000000CDA63D30DC1A55C09E84D1E3322B434000000000E3361A3F00000000000000009B062C17D81A55C0A47E4B7C302B434000000000E3361A3F00000000000000002D698F52D51A55C01AF3E9533D2B434000000000E3361A3F0000000000000000CF6FC886DD1A55C0B2B3DE3D412B434000000000E3361A3F00000000000000004BB24C09E11A55C01D0302E9302B434000000000E3361A3F0000000000000000","{AF806EBF-7BC9-4482-BF58-779D16329BC8}","LEE LICK",NULL,"In Service",2438,"{57F52E22-DE10-47C6-875B-C910B04A06AD}","3040 KY HWY 1842 N","Cynthiana",NULL,NULL,"Foreign","Bluegrass","KY","N7","41031","{57F52E22-DE10-47C6-875B-C910B04A06AD}",NULL,"25878.335859696977","700.9241096180782","Structure Boundary","geo","0"
