Structure_ID,Structure_Number,Line_Name,Number_of_Circuits,Structure_Status,Structure_Owner,Old_Primary_Circuit_ID,Structure_Comments,Structure_Global_ID,Structure_Object_ID,Inspection_Date,Inspection_Comments,Inspection_Attribute_Name,Inspection_Status,WorkOrder_Name,WorkOrder_Status,WorkOrder_Due_Date,WorkOrder_Created_By,WorkOrder_Assigned_Date,WorkOrder_Assigned_To
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2019-12-17 21:33:41.4669593,,RIGHT OF WAY,GOOD,algonquin paddys walking,Completed,2019-12-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-11-04 00:00:00.0000000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.4795216,,STATIC,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2019-12-17 21:33:40.0528723,,POLE WALL: Pole 1,GOOD,algonquin paddys walking,Completed,2019-12-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-11-04 00:00:00.0000000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.5905334,,CROSSARMS,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2019-12-17 21:33:41.2639871,,ANCHOR STUB POLE,GOOD,algonquin paddys walking,Completed,2019-12-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-11-04 00:00:00.0000000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2019-12-17 21:33:41.3849760,,INSULATOR,GOOD,algonquin paddys walking,Completed,2019-12-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-11-04 00:00:00.0000000,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.6275385,,RIGHT OF WAY,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.5165251,,CONDUCTOR,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.3315043,,DOWN GUY STUB POLE,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.1824876,,GROUNDLINE,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.2194919,,CONDITION ABOVE GROUNDLINE,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.5535294,,INSULATOR,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.6655417,,ENCROACHMENTS,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.4425023,,ANCHOR STUB POLE,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.2574939,,BRACING,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.4044959,,ANCHOR,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
1711B2B3-D375-4B3A-B75E-0047BDC5B368,23,ALGONQUIN 6632 (SD-16) -- PADDYS RUN 6632 (SD-34),2,In Service,LGE,0,0,D2E0B706-EE42-47C2-84B0-30576C423385,44026,2018-01-04 19:20:27.3675088,,BONDING,GOOD,algonquin paddys,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2018-01-02 00:00:00.0000000,6D7755A7-1807-4508-830C-DF2798165BAE
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.0604561,,POLE WALL: Pole 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.3225056,,POST LEG: Pole 2,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.7155222,,OTHER: Pole 3,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.9864493,,POLE WALL: Pole 2,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.6404312,,DIAGONAL: Pole 2,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.9484458,,POLE WALL: Pole 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.9114425,,POLE WALL: Leg 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.9805749,,DOWN GUY STUB POLE,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.5595056,,OTHER: Leg 3,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:50.6673183,,STRUCTURE APPEARANCE,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.7134213,,DIAGONAL: Pole 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.6735385,,OTHER: Pole 2,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.9435583,,DOWN GUY,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:50.7693288,,FOUNDATION: Leg 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:53.1705667,,CONDUCTOR,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.5294044,,DIAGONAL: Leg 3,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.1983715,,BASE PLATE: Leg 3,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.7535254,,OTHER: Pole 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.2834791,,POST LEG: Pole 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.4844983,,OTHER: Leg 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:53.0555563,,ANCHOR,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.9055410,,BRACING,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.3443858,,BASE PLATE: Pole 3,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.5985099,,OTHER: Leg 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.6034119,,DIAGONAL: Pole 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:53.0935893,,ANCHOR STUB POLE,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.0273545,,FOUNDATION: Pole 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.8744385,,POLE WALL: Leg 3,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.2464761,,POST LEG: Leg 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.5664080,,DIAGONAL: Leg 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.2713780,,BASE PLATE: Pole 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:53.1315836,,STATIC,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.6365134,,OTHER: Pole 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.1714679,,POST LEG: Leg 2,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.1344642,,POST LEG: Leg 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:53.2836125,,RIGHT OF WAY,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.8024303,,POLE WALL: Leg 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.8665514,,CONDITION ABOVE GROUNDLINE : C-Pole,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.2343751,,BASE PLATE: Leg 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.3083826,,BASE PLATE: Pole 2,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.7915676,,OTHER: Pole 5,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:52.5225088,,OTHER: Leg 2,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:53.3245837,,ENCROACHMENTS,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:53.2455750,,CROSSARMS,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:50.8443349,,FOUNDATION: Leg 3,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:50.8803399,,FOUNDATION: Leg 4,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
7827C3B8-C28F-4B08-9C2B-00532ED976E0,113,LANSDOWNE 060 (704) - HIGBY MILL 066 (704),2,,KU,013806A0,,EC3C783A-E7FD-4E3E-911F-3C4E40A3FC48,25059,2021-06-09 17:12:51.1253646,,BASE PLATE: Leg 1,GOOD,383053 Lansdowne Higby Jody,Completed,,,2021-06-03 09:55:13.4270000,2D5A940E-18ED-4BF9-9C68-D53563D71346
